House Type,Number of Stories,Soft Story,SAT1(g),Code Type,Nonelastic_SD(in),Neighborhood ,,,,,,
1,2,2,0.260092565,3,0.863660019,3,,,,,,
1,2,2,0.260092565,3,0.863660019,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,6,2,0.279007843,1,1.260663744,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
0,1,0,0.15360868,2,0.303356852,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
1,1,0,0.15360868,3,0.303356852,3,,,,,,
1,3,2,0.330625375,1,1.084171122,3,,,,,,
1,3,2,0.330625375,3,1.084171122,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,1,0.260092565,2,0.863660019,3,,,,,,
1,3,2,0.330625375,1,1.084171122,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
0,2,0,0.260092565,2,0.863660019,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,1,0.260092565,2,0.863660019,3,,,,,,
1,1,0,0.15360868,3,0.303356852,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,5,2,0.286707128,3,1.160955541,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,3,0,0.324580454,1,1.064348903,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,3,0,0.324580454,3,1.064348903,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,4,2,0.311578156,1,1.152329362,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,3,0,0.324580454,2,1.064348903,3,,,,,,
1,3,0,0.324580454,2,1.064348903,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,1,1.064348903,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,3,2,0.324580454,1,1.064348903,3,,,,,,
1,3,2,0.324580454,3,1.064348903,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,4,2,0.311578156,3,1.152329362,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,1,0,0.151569544,2,0.299329827,3,,,,,,
1,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,4,2,0.311578156,1,1.152329362,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,2,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
1,3,1,0.324580454,1,1.064348903,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,1,0,0.151569544,2,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,2,2,0.244617726,1,0.812274468,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,4,2,0.311578156,1,1.152329362,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,2,2,0.244617726,1,0.812274468,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,5,2,0.334009749,2,1.352496787,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,3,1.064348903,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,4,2,0.311578156,1,1.152329362,3,,,,,,
1,2,2,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,5,2,0.334009749,1,1.352496787,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,6,2,0.369739563,1,1.670624226,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,4,2,0.311578156,2,1.152329362,3,,,,,,
1,4,2,0.311578156,1,1.152329362,3,,,,,,
1,2,1,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,3,0,0.324580454,3,1.064348903,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,1,0,0.151569544,1,0.299329827,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,1,0,0.151569544,3,0.299329827,3,,,,,,
1,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,1,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,3,0,0.324580454,3,1.064348903,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,3,1.064348903,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,2,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,1,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,2,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,1,0,0.151569544,3,0.299329827,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,2,0.244617726,1,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,1,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,2,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,1,0.812274468,3,,,,,,
1,3,0,0.324580454,1,1.064348903,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,4,2,0.311578156,3,1.152329362,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
0,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,2,0,0.244617726,3,0.812274468,3,,,,,,
1,3,2,0.324580454,2,1.064348903,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,5,2,0.286707128,1,1.160955541,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,3,0,0.330625375,3,1.084171122,3,,,,,,
1,2,1,0.260092565,2,0.863660019,3,,,,,,
1,3,0,0.330625375,3,1.084171122,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
0,1,0,0.15360868,3,0.303356852,3,,,,,,
0,2,2,0.260092565,3,0.863660019,3,,,,,,
1,5,0,0.286707128,3,1.160955541,3,,,,,,
1,5,0,0.286707128,3,1.160955541,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,5,2,0.286707128,3,1.160955541,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
0,1,0,0.15360868,2,0.303356852,3,,,,,,
0,1,0,0.15360868,2,0.303356852,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,1,0,0.15360868,3,0.303356852,3,,,,,,
1,1,0,0.15360868,2,0.303356852,3,,,,,,
0,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,1,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
0,2,0,0.260092565,2,0.863660019,3,,,,,,
1,2,0,0.260092565,3,0.863660019,3,,,,,,
1,1,0,0.15360868,1,0.303356852,3,,,,,,
